date,exchange,market_type,trading_pair,volume
2022-12-05,bittrex,spot,enj/eth,307.99667375521
2022-12-05,bittrex,spot,omg/usd,164.780034120598
2022-12-05,binance,spot,voxel/bnb,293251.8847508104
2022-12-05,kraken,spot,ltc/gbp,60206.696974186816
2022-12-05,coinbase,spot,grt/usd,913350.5037956936
2022-12-05 00:00:00.000,gemini,spot,lpt/usd,2481.7657555221003
2022-12-05,binance,spot,cocos/try,2490447.273790105
2022-12-05,kucoin,spot,mvp/eth,12766.078210969186
2022-12-05,kucoin,spot,winx/btc,125.0984710608699
2022-12-05,kraken,spot,etc/usd,73232.52448066018
2022-12-05,kraken,spot,mana/eth,1642.8475888674147
2022-12-05,binance,spot,pols/bnb,300027.0212070569
2022-12-05 00:00:00.000,gemini,spot,uni/usd,149522.07876974755
2022-12-05,binance,spot,ray/busd,798709.8000826972
2022-12-05,bittrex,spot,band/usdt,178.22436200370848
2022-12-05,binance,spot,vet/try,30417.13850038402
2022-12-05,kucoin,spot,alpaca/usdt,14186.083907531318
2022-12-05,binance,spot,flux/busd,435588.9657111016
2022-12-05,bittrex,spot,zil/usd,1361.7472789250064
2022-12-05,binance,spot,fun/bnb,13918.217194916551
2022-12-05,kucoin,spot,ceek/usdt,83627.52523892038
2022-12-05,binance,spot,pundix/usdt,337789.6258251236
2022-12-05,binance,spot,mbox/busd,325747.88087465777
2022-12-05,bittrex,spot,cro/usdt,7882.753072748668
2022-12-05,coinbase,spot,nkn/gbp,445.45559186635137
2022-12-05,coinbase,spot,etc/usd,1328220.7946386903
2022-12-05,kucoin,spot,mana/eth,1264.2091513335256
2022-12-05,kucoin,spot,wom/usdt,116334.02045173787
2022-12-05,binance,spot,dar/eth,152799.61088566127
2022-12-05,kucoin,spot,atom/usdc,29076.407351295114
2022-12-05,kucoin,spot,pundix/btc,77.03062052048891
2022-12-05,coinbase,spot,xyo/eur,14351.677730520234
2022-12-05 00:00:00.000,gemini,spot,lrc/usd,1626.7360606412765
2022-12-05,kraken,spot,atlas/usd,5026.120338416889
2022-12-05,binance,spot,grt/btc,98121.84233932736
2022-12-05,binance,spot,neo/rub,4448.550238896403
2022-12-11,binance,spot,fet/busd,8306209.29525313
2022-12-11,coinbase,spot,trac/eur,3860.574081188476
2022-12-11,kucoin,spot,olt/eth,810.7775300739205
2022-12-11,coinbase,spot,rad/gbp,1473.3564655580024
2022-12-11,kucoin,spot,ctsi/btc,4446.134879775188
2022-12-11,binance,spot,matic/eth,266550.24292037537
2022-12-11,kraken,spot,bch/gbp,1302.8431551396866
2022-12-11,binance,spot,chz/usdt,18540117.73517488
2022-12-11,coinbase,spot,mir/gbp,1037.2444966675737
20221211,bitstamp,spot,knc/usd,18539.43631351199
2022-12-11,kucoin,spot,qrdo/usdt,38761.63297968759
2022-12-11 00:00:00.000,gemini,spot,ldo/usd,2297.41008712568
2022-12-11,binance,spot,celr/btc,52970.87894202952
2022-12-11,binance,spot,axs/bnb,75265.29525820003
2022-12-11,kraken,spot,eos/usd,161137.48817750424
2022-12-11,coinbase,spot,jasmy/usd,1032279.6407543902
2022-12-11,binance,spot,ftm/bnb,196700.90521840952
2022-12-11,binance,spot,rep/usdt,350647.1677302342
2022-12-11,binance,spot,knc/bnb,28410.80592077708
2022-12-11,bittrex,spot,bond/usdt,10.385912984819004
2022-12-11,bittrex,spot,matic/btc,2817.881083938743
2022-12-11,bittrex,spot,trix/usdt,9.52941984218e-05
2022-12-11,kraken,spot,zrx/gbp,827.4322766230814
2022-12-11,bittrex,spot,eos/usd,89.95235829555166
20221211,bitstamp,spot,omg/eur,3551.675525187033
2022-12-11,kraken,spot,qtum/eur,56475.66594387208
2022-12-11,kraken,spot,aca/eur,6926.27889329685
2022-12-11,binance,spot,shib/try,1243657.5759849048
2022-12-11,bittrex,spot,celo/eth,2.0577549717595987
2022-12-11,binance,spot,df/usdt,271480.092613287
2022-12-11,kraken,spot,omg/eur,10661.150903541758
2022-12-11,kraken,spot,ghst/eur,303.3141910797557
2022-12-11,binance,spot,bake/busd,214268.0704836422
2022-12-11,coinbase,spot,dext/usd,2732.9545100000005
2022-12-11,binance,spot,asr/btc,32610.93922240984
2022-12-11,coinbase,spot,fil/btc,22460.02881973861
2022-12-11,kraken,spot,sgb/usd,25911.325554786654
2022-12-11,kucoin,spot,jar/usdt,5316.739083498663
2022-12-11,bittrex,spot,usdt/usd,110353.213624113
2022-12-11,bittrex,spot,ar/btc,675.5362507931931
20221211,bitstamp,spot,dot/eur,8951.145227145447
2022-12-11,kraken,spot,ens/usd,1874.755340434104
2022-12-11,kraken,spot,dot/usd,4759303.764583794
20221211,bitstamp,spot,zrx/eur,14462.96713172476
2022-12-11 00:00:00.000,gemini,spot,elon/usd,17083.743918276534
2022-12-11,binance,spot,mtl/eth,36960.49415449805
2022-12-11,binance,spot,polyx/btc,21389.16180893709
2022-12-11,kucoin,spot,celt/usdt,60542.82434804236
2022-12-11,bittrex,spot,dfch/usdt,1330.5810481115818
2022-12-11,binance,spot,rsr/busd,275072.80073879304
2022-12-11,kucoin,spot,nuls/eth,10598.549654331766
2022-12-11,bittrex,spot,dep/btc,4.5161986884253205
20221211,bitstamp,spot,gbp/eur,38.83866029357637
2022-12-11,coinbase,spot,dot/eur,64791.903848696464
2022-12-11,binance,spot,lina/btc,3869.635054774751
2022-12-11 00:00:00.000,gemini,spot,doge/usd,334777.6704150563
2022-12-11,binance,spot,rad/bnb,70128.97051491236
2022-12-11,coinbase,spot,gusd/usd,77107.1968
20221211,bitstamp,spot,usdt/usd,853641.4243372658
2022-12-11,kraken,spot,icp/eur,1715.564987967467
2022-12-11,binance,spot,fio/btc,56342.812658114046
2022-12-11,coinbase,spot,etc/eur,17582.077809487553
2022-12-11,kraken,spot,rndr/usd,13303.879309016183
2022-12-11,binance,spot,movr/usdt,483403.29128986096
20221211,bitstamp,spot,slp/eur,323.0681195197599
2022-12-11,binance,spot,xtz/try,88026.6239785045
2022-12-11,bittrex,spot,dai/btc,7.552188505306787
2022-12-11,coinbase,spot,dot/usd,2789067.463823372
2022-12-11,binance,spot,paxg/busd,866769.200255386
2022-12-11,binance,spot,bal/usdt,318667.2894218767
2022-12-11,kraken,spot,bat/btc,2801.1865392895293
2022-12-11,bittrex,spot,bal/btc,456.7438238997294
2022-12-11,binance,spot,gala/btc,35338.38069555
2022-12-11,kraken,spot,imx/eur,1308.192740597725
2022-12-11,binance,spot,cvp/eth,78189.6359684025
2022-12-11,binance,spot,tlm/usdt,732034.3171875415
2022-12-11 00:00:00.000,gemini,spot,jam/usd,459.9773430045613
20221211,bitstamp,spot,link/usd,486751.5048093904
2022-12-11,kucoin,spot,bchabc/btc,13270.16584700137
2022-12-11,bittrex,spot,senso/eth,69.46144477623628
2022-12-11,binance,spot,eth/aud,771058.6708068354
2022-12-11,binance,spot,alice/bnb,4058.74951696015
2022-12-11,kraken,spot,alice/usd,2262.8271164957605
2022-12-11,kraken,spot,qtum/btc,30347.836579917
2022-12-11,coinbase,spot,bal/btc,3521.5636148130834
2022-12-11,binance,spot,bal/btc,83036.74603655211
2022-12-11,kraken,spot,bnc1/eur,5327.709911605693
2022-12-11,binance,spot,dusk/busd,169747.83985226587
2022-12-11,kraken,spot,mina/btc,3334.067947622539
2022-12-11,kucoin,spot,albt/eth,2796.685222702795
2022-12-11,kraken,spot,1inch/usd,1677.1098049645116
2022-12-11,coinbase,spot,ksm/usd,53337.72311249353
2022-12-11,bittrex,spot,bat/btc,249.9815259320771
2022-12-11 00:00:00.000,gemini,spot,eth/eur,3182.029653812666
2022-12-11,binance,spot,trx/busd,1773356.723720763
2022-12-11,kraken,spot,ada/usd,762365.2095403554
2022-12-11,kucoin,spot,eosc/usdt,43516.37193546244
2022-12-11,binance,spot,matic/bnb,281062.1022802824
2022-12-11,kucoin,spot,velo/usdt,45153.54810023833
2022-12-11,bittrex,spot,boa/btc,3.724211100315684
2022-12-11,binance,spot,ksm/busd,362485.9275505162
2022-12-11,binance,spot,ilv/bnb,57907.19175746322
2022-12-11,binance,spot,gala/eth,21087.27174390201
2022-12-11,binance,spot,1inch/usdt,1326750.4946364115
2022-12-11,bittrex,spot,exp/btc,18.082516111066056
2022-12-11,binance,spot,mc/busd,250771.2575314784
2022-12-11,kucoin,spot,1inch/usdt,28281.4535382532
2022-12-11,kucoin,spot,orai/usdt,225942.9879336003
2022-12-11,coinbase,spot,badger/usd,5832.264509938374
2022-12-11,binance,spot,hot/usdt,891690.4673489962
2022-12-11,coinbase,spot,yfi/usd,1013039.493852305
2022-12-11,binance,spot,near/usdt,7500008.3772406895
2022-12-11,binance,spot,bal/busd,87097.80504213033
2022-12-11,kraken,spot,eth/eur,3950098.431734839
2022-12-11,bittrex,spot,stmx/btc,57.3602219795384
2022-12-11,binance,spot,matic/eur,210491.0510306698
2022-12-11,kucoin,spot,bnb/usdt,2107340.595857918
2022-12-11 00:00:00.000,gemini,spot,usdc/usd,1081905.6726943075
2022-12-11,binance,spot,uni/eth,170519.9816181494
2022-12-11,bittrex,spot,ar/usd,1778.092808694061
2022-12-11,kraken,spot,uni/eth,3349.173382135252
2022-12-11,bittrex,spot,satt/usdt,90.2512100292856
2022-12-11,kraken,spot,kar/usd,109.83898075389
2022-12-11,binance,spot,sand/aud,19458.85491861785
2022-12-11,kraken,spot,xrp/usdt,99891.06812479987
2022-12-11,kucoin,spot,vid/usdt,27572.549940948265
2022-12-11,bittrex,spot,xrp/usdt,14220.395097879777
2022-12-11,coinbase,spot,gmt/usd,168658.7445082218
2022-12-11,binance,spot,doge/try,1308826.0580239864
2022-12-11,binance,spot,mina/bnb,23386.407949253524
2022-12-11,binance,spot,hook/usdt,49406425.40992553
2022-12-11,bittrex,spot,hbar/eth,18319.876241692746
2022-12-11,kraken,spot,lsk/btc,19370.40168340463
2022-12-11,bittrex,spot,bch/usdt,7415.735172061016
2022-12-11,binance,spot,iris/btc,62819.0057210177
2022-12-11 00:00:00.000,gemini,spot,gmt/usd,1474.0797942198028
2022-12-11,bittrex,spot,avax/eth,62.66419427565581
2022-12-11,binance,spot,wan/btc,100116.31768684996
2022-12-11,bittrex,spot,sand/usdt,1180.991725393642
2022-12-11,coinbase,spot,perp/eur,11472.13840350215
2022-12-11,binance,spot,trx/try,394203.7850046853
2022-12-11,kraken,spot,gmt/usd,13235.688850845014
2022-12-11,binance,spot,blz/busd,155512.34131627128
2022-12-11,binance,spot,ant/bnb,171316.83610750258
2022-12-11,coinbase,spot,cbeth/usd,2486163.493166303
2022-12-11,binance,spot,anc/btc,33719.002213333755
2022-12-11,kucoin,spot,lsk/btc,9080.482293163232
2022-12-11,binance,spot,fxs/btc,43610.90306617214
2022-12-11,binance,spot,waves/bnb,61311.24523172604
2022-12-11,binance,spot,hft/usdt,6079169.116329847
2022-12-11,binance,spot,scrt/busd,371232.4506415412
2022-12-11,kucoin,spot,mbl/usdt,5309.909266219623
2022-12-11,binance,spot,fet/usdt,14821177.062087463
2022-12-11,coinbase,spot,fil/eur,8051.437044597109
2022-12-11,binance,spot,ape/amb,77173.85858443816
2022-12-11,kraken,spot,fil/eur,3561.968132634204
2022-12-11,kucoin,spot,roobee/btc,276267.2889803272
2022-12-11,binance,spot,ctxc/btc,2750263.8219100726
2022-12-11,kraken,spot,ren/usd,13958.56860544858
2022-12-11,kraken,spot,mina/gbp,1735.5123999237744
2022-12-11,binance,spot,chess/btc,34222.26269192173
2022-12-11,kucoin,spot,vaiot/usdt,425821.9317548095
2022-12-11,bittrex,spot,emc2/btc,639.6309626363465
2022-12-11,binance,spot,adx/btc,214560.81916923652
2022-12-11,bittrex,spot,sg/usdt,9505.39242163864
2022-12-11,coinbase,spot,icp/usd,1496399.1404022847
2022-12-11,kraken,spot,fet/usdt,62118.7401663218
2022-12-11,kucoin,spot,dar/usdt,11939.762785722667
2022-12-11,binance,spot,zil/usdt,1607163.4202953056
2022-12-11,coinbase,spot,lqty/usdt,875.8353937137101
2022-12-11,bittrex,spot,xrp/btc,10557.558680536536
20221211,bitstamp,spot,xrp/btc,212594.0095807492
2022-12-11,binance,spot,gmt/btc,164662.7007763956
2022-12-11,binance,spot,waves/usdt,5554339.809611717
2022-12-11,binance,spot,uft/eth,326959.214312475
2022-12-11,binance,spot,bch/busd,878703.75019955
2022-12-11,kucoin,spot,xrp/btc,269174.0386559002
2022-12-11,binance,spot,comp/usdt,1188273.4493035674
2022-12-11,binance,spot,alpha/bnb,13712.732060227168
20221211,bitstamp,spot,audio/usd,8891.007296705924
2022-12-11,binance,spot,paxg/usdt,1510885.6882571254
2022-12-11,coinbase,spot,ach/usd,179206.3794242
2022-12-11,binance,spot,winx/bnb,1354.6209882879884
2022-12-11,kucoin,spot,bake/usdt,2820.844048000234
20221211,bitstamp,spot,link/eur,65672.77308431875
2022-12-11,coinbase,spot,ddx/usd,326343.9512330002
2022-12-11,kraken,spot,chz/usd,74471.03449571981
2022-12-11,binance,spot,lpt/bnb,32354.816322125163
2022-12-11,binance,spot,amb/btc,268555.9870255338
2022-12-11,coinbase,spot,wbtc/usd,76052.16495118325
2022-12-11,binance,spot,glmr/busd,313998.5719032173
2022-12-11,bittrex,spot,fil/usdt,6.434330970431494
2022-12-11,kucoin,spot,usdt/sdc,1647052.4473926183
2022-12-11,coinbase,spot,bit/usdt,54.4322619435837
2022-12-11,binance,spot,aave/usdt,2720153.08001638
2022-12-11,binance,spot,trx/bnb,319104.5009018932
2022-12-11,binance,spot,xlm/usdt,2372029.397123188
2022-12-11,binance,spot,highst/btc,50009.25032514832
2022-12-11 00:00:00.000,gemini,spot,matic/usd,59562.7397910714
2022-12-11,kucoin,spot,vet/eth,2778.706872140572
2022-12-11,binance,spot,bttc/busd,197431.48557611072
2022-12-11,binance,spot,twt/btc,1792266.5238339284
2022-12-11,kucoin,spot,alpha/usdt,20341.930499438364
2022-12-11,bittrex,spot,klv/usdt,66.21168684046577
2022-12-11,kucoin,spot,mitx/usdt,114960.6775815764
2022-12-11,binance,spot,link/eur,147558.2016668456
2022-12-11,binance,spot,bel/usdt,815610.527697894
2022-12-11,kraken,spot,rune/eur,8701.668753201768
2022-12-11,binance,spot,astr/busd,164580.1306353503
2022-12-11,kraken,spot,nano/eth,721.3591405889339
2022-12-11,kucoin,spot,amb/btc,48848.35120453456
2022-12-11,binance,spot,joe/btc,35216.98298243428
2022-12-11,binance,spot,vet/eth,104061.33597472952
2022-12-11,kraken,spot,link/eur,103064.89725088255
2022-12-11,coinbase,spot,pla/usd,511992.5406100005
2022-12-11,kraken,spot,icx/eth,3244.219556782347
2022-12-11,bittrex,spot,xels/btc,160182.41676796178
20221211,bitstamp,spot,chz/usd,4428.962763099382
2022-12-11,binance,spot,rvn/busd,226021.15601207133
2022-12-11 00:00:00.000,gemini,spot,chz/usd,20400.20532087376
2022-12-11,bittrex,spot,mnw/eth,322.3446462875333
2022-12-11,coinbase,spot,tru/btc,4962.4448862440095
2022-12-11,binance,spot,avax/gbp,27326.450830703005
2022-12-11,coinbase,spot,iotx/usd,50643.63284000003
2022-12-11,coinbase,spot,glm/usd,38957.809643027824
2022-12-11,binance,spot,kmd/usdt,231332.4038396881
2022-12-11,binance,spot,celo/busd,486333.3030492364
2022-12-11,binance,spot,twt/usdt,19810962.81949513
2022-12-11,binance,spot,fet/btc,2287686.522505904
2022-12-11,kraken,spot,srm/btc,3759.8599983787167
2022-12-11,coinbase,spot,eth/usdt,15615247.785545863
2022-12-11,binance,spot,dusk/btc,19077.81041084702
2022-12-11 00:00:00.000,gemini,spot,amp/usd,41614.02815149012
2022-12-11,bittrex,spot,dusk/btc,208.1542610096988
2022-12-11,binance,spot,alpha/btc,88956.14997783929
2022-12-11,kraken,spot,bond/usd,612.6457495569754
2022-12-11,bittrex,spot,aave/usd,40.18360825813488
20221211,bitstamp,spot,ada/eur,51410.35395333045
2022-12-11,kucoin,spot,wan/eth,13441.097384851815
2022-12-11,kraken,spot,srm/eur,10016.970463189686
2022-12-11,binance,spot,bsw/usdt,517954.8980093167
2022-12-11,bittrex,spot,eos/btc,3014.753361346591
2022-12-11,coinbase,spot,bond/usd,167315.90884989814
2022-12-11,binance,spot,pla/btc,860028.8251134806
2022-12-11,bittrex,spot,steem/btc,1417.590904456912
2022-12-11,kraken,spot,nmr/usd,657.0314311302734
2022-12-11,binance,spot,mob/btc,424572.79634776886
2022-12-11,kraken,spot,inj/usd,3374.921094814286
2022-12-11,binance,spot,etc/bnb,6708.735092879358
2022-12-11,binance,spot,hive/usdt,225060.20484520224
2022-12-11,kraken,spot,dash/btc,2508.214449213008
2022-12-11,binance,spot,bnt/btc,179472.28281724983
2022-12-11,kucoin,spot,fet/btc,199415.2917682287
2022-12-11,bittrex,spot,bnt/btc,56.74532769330133
2022-12-11,kraken,spot,bnt/btc,1789.8823568638136
2022-12-10,coinbase,spot,avax/eur,43833.65763427039
2022-12-10,bittrex,spot,trac/btc,333.36770264726425
2022-12-10,bittrex,spot,job/usdt,17.000733925017318
20221210,bitstamp,spot,crv/eur,1103.9114344377365
2022-12-10,binance,spot,aergo/busd,7620624.777243737
2022-12-10,coinbase,spot,mana/eur,13550.509068797332
2022-12-10,kraken,spot,sol/usd,850087.9770525577
2022-12-10,binance,spot,sxp/btc,70439.66645999998
2022-12-10,kucoin,spot,kai/btc,163.61962035501526
2022-12-10,coinbase,spot,yfii/usd,2997608.120935028
2022-12-10,bittrex,spot,qnt/usd,29.947097249693257
2022-12-10,coinbase,spot,ltc/btc,341997.4205742561
2022-12-10,binance,spot,chz/eur,109065.23918355498
20221210,bitstamp,spot,enj/eur,878.3548118043659
2022-12-10,binance,spot,people/busd,1230463.745865553
2022-12-10,bittrex,spot,crts/usdt,313.0274663188685
20221210,bitstamp,spot,chz/eur,3140.6950623279195
2022-12-10,coinbase,spot,rly/usd,24574.27080148766
2022-12-10,kraken,spot,ltc/btc,107362.90800779709
2022-12-10,coinbase,spot,farm/usdt,288.77717668998474
2022-12-10,binance,spot,rei/busd,879874.8249016576
2022-12-10,bittrex,spot,kai/btc,40.72504174663488
2022-12-10,kucoin,spot,r/usdt,37589.691374298985
2022-12-10,bittrex,spot,elt/usdt,0.9225644484163174
2022-12-10,binance,spot,avax/eur,77372.48368589148
2022-12-10,binance,spot,atom/busd,249839.79858926972
2022-12-10,kucoin,spot,zil/btc,1771.8034460600406
2022-12-10,binance,spot,algo/try,464979.04656559054
2022-12-10,kraken,spot,repv2/btc,3080.9757252049394
2022-12-10,binance,spot,stmx/eth,67036.55454553377
2022-12-10,kraken,spot,crv/eur,7329.118865845066
2022-12-10,kucoin,spot,gmt/usdt,86796.54049612557
2022-12-10,binance,spot,bch/busd,514381.6738711625
2022-12-10,binance,spot,mln/btc,71924.63690202944
2022-12-10,binance,spot,mir/btc,28977.485447783245
2022-12-10,kucoin,spot,comp/usdt,56759.3296615131
2022-12-10,binance,spot,polyx/busd,398994.0264831219
2022-12-10,coinbase,spot,icp/usd,1074197.414756765
2022-12-10,kraken,spot,fil/eur,3953.036093660482
2022-12-10,binance,spot,bchabc/busd,514342.9162528582
2022-12-10,coinbase,spot,clv/usdt,583.0624568414544
2022-12-10,bittrex,spot,thc/btc,28.022497999045758
2022-12-10,binance,spot,bake/usdt,1202789.0914877993
2022-12-10,binance,spot,chr/usdt,908749.6861872716
2022-12-10,binance,spot,ach/busd,341267.1786772035
2022-12-10,binance,spot,lina/usdt,645084.0304803513
2022-12-10,binance,spot,waves/usdt,5917314.259910828
2022-12-10,coinbase,spot,fil/eur,14230.480598269834
2022-12-10,bittrex,spot,plac/btc,0.0268221607108199
2022-12-10,binance,spot,qnt/bnb,75442.98884595257
2022-12-10,bittrex,spot,adx/btc,2222.275458862066
2022-12-10,kucoin,spot,dyp/eth,4262.270671403584
2022-12-10,kucoin,spot,ava/btc,6400.1885856641
2022-12-10,kucoin,spot,chz/btc,839.8199677514218
2022-12-10,bittrex,spot,geo/btc,1238.66481345551
2022-12-10,coinbase,spot,fet/usdt,230916.78805004028
2022-12-10,kraken,spot,icp/usd,56132.73015910046
2022-12-10,binance,spot,uft/eth,354180.552253815
2022-12-10,binance,spot,ata/btc,85717.96281468448
2022-12-10,kucoin,spot,agix/btc,320095.6673063884
2022-12-10,kucoin,spot,roobee/btc,215262.4210412749
2022-12-10,kraken,spot,audio/usd,2827.7450896684018
2022-12-10,kraken,spot,xrp/btc,21030.74293438903
2022-12-10,binance,spot,agix/btc,3725740.5159697854
2022-12-10,bittrex,spot,waves/usdt,1009.2120633795346
2022-12-10,binance,spot,burger/bnb,99558.225265567
2022-12-10,kraken,spot,btt/usd,3696.6095184839432
2022-12-10,binance,spot,beta/usdt,629686.4478846921
2022-12-10,binance,spot,comp/usdt,1659351.6133125715
2022-12-10,coinbase,spot,mir/btc,1535.2782644656097
2022-12-10,bittrex,spot,comp/usdt,360.6108630067121
2022-12-10,bittrex,spot,xrp/btc,7156.747249288462
2022-12-10,binance,spot,xrp/btc,3208450.317315594
2022-12-10,binance,spot,shib/busd,3482944.935874576
2022-12-10,bittrex,spot,sg/usdt,2518.4550315833235
2022-12-10,kucoin,spot,xrp/btc,82259.94625791698
2022-12-10,kraken,spot,aave/btc,3997.59505046039
20221210,bitstamp,spot,aave/btc,3.381626915429429
2022-12-10,bittrex,spot,ren/usd,336.8980615628195
2022-12-10 00:00:00.000,gemini,spot,audio/usd,322.217623036934
2022-12-10,bittrex,spot,mts/usdt,21452355.49922749
2022-12-10,binance,spot,elf/btc,778658.6015698022
2022-12-10,kraken,spot,mln/btc,5735.311285180112
2022-12-10,binance,spot,aave/btc,193346.8716231596
2022-12-10,binance,spot,winx/bnb,14986.665840177782
2022-12-10,coinbase,spot,poly/usd,53408.13300000001
2022-12-10,binance,spot,ava/btc,74134.03944420627
2022-12-10,binance,spot,bar/busd,135653.86180394355
2022-12-10,binance,spot,dia/busd,199295.2467618966
2022-12-10,kucoin,spot,t/usdt,1727.055896113859
2022-12-10,bittrex,spot,waves/btc,1417.8487242005508
2022-12-10,kucoin,spot,rndr/btc,3817.6041985948423
2022-12-10,kucoin,spot,ape/usdt,1489531.4728299438
2022-12-10,kucoin,spot,loom/eth,14813.845777078055
2022-12-10,kraken,spot,bch/eur,116583.78662607424
2022-12-10,bittrex,spot,nkn/btc,39.25485962094593
2022-12-10,kraken,spot,ren/eur,1576.1382331818538
2022-12-10,bittrex,spot,yfl/usdt,14.327504430831215
2022-12-10,bittrex,spot,ape/usdt,2332.1961853783414
2022-12-10,kraken,spot,apt/usd,1283.4990453601406
2022-12-10,binance,spot,matic/usdt,25565459.70656863
2022-12-10,binance,spot,perp/busd,265426.30563439085
2022-12-10,bittrex,spot,ppay/usdt,0.92329985903597
2022-12-10,kraken,spot,tru/usd,86.08417800861011
2022-12-10,binance,spot,dash/busd,660595.9527820807
